FOXC1	BCL6
FOXC1	ZBTB47
FOXC1	CEBPZ
FOXC1	DLX2
FOXC1	TCF21
FOXC1	GSC
FOXC1	HOXB8
FOXC1	HOXB7
FOXC1	MSX2
FOXC1	PRRX1
FOXC1	EGR1
FOXC1	TBX2
FOXC1	TBX4
FOXC1	ZNF141
FOXC1	ZNF211
FOXC1	AHR
FOXC1	HOXA7
FOXC1	EGR2
FOXC1	ZNF442
FOXC1	HOXC13
FOXC1	ZNF415
FOXC1	ZNF350
FOXC1	CTCFL
FOXC1	ZNF391
FOXC1	SOX9
FOXC1	ZBTB46
FOXC1	TCF15
FOXC1	PLAGL2
FOXC1	ELK1
FOXC1	HIVEP3
FOXC1	ZNF777
FOXC1	ZNF317
FOXC1	KLF2
FOXC1	ZNF10
FOXC1	HOXD11
FOXC1	PIAS1
FOXC1	ZNF232
FOXC1	FOXA1
FOXC1	KLF16
FOXC1	ZNF221
FOXC1	ZKSCAN3
FOXC1	ZSCAN10
FOXC1	ZNF764
FOXC1	ZNF747
FOXC1	ZNF557
FOXC1	ZNF337
FOXC1	GATA5
FOXC1	ZNF426
FOXC1	ZNF331
FOXC1	ZNF236
FOXC1	BARX1
FOXC1	RARA
FOXC1	ZNF132
FOXC1	ZNF700
FOXC1	LHX1
FOXC1	ZNF334
FOXC1	ZNF679
FOXC1	TBX3
FOXC1	TFCP2
FOXC1	ZNF24
FOXC1	KLF3
FOXC1	ZNF430
FOXC1	LHX5
FOXC1	IKZF4
FOXC1	ZNF282
FOXC1	SMAD2
FOXC1	YY1
FOXC1	ZNF175
FOXC1	GLIS2
FOXC1	ZNF423
FOXC1	ZNF629
FOXC1	ZBTB32
FOXC1	ZNF225
FOXC1	ZNF264
FOXC1	WIZ
FOXC1	CTCF
FOXC1	STAT3
FOXC1	MECOM
FOXC1	PRDM5
FOXC1	KLF1
FOXC1	LEF1
FOXC1	PITX1
FOXC1	SRF
FOXC1	ZNF800
FOXC1	PATZ1
FOXC1	ZIC5
FOXC1	ZNF280D
FOXC1	ZNF710
FOXC1	ZNF174
FOXC1	GATA6
FOXC1	TP53
FOXC1	ZNF544
FOXC1	ZIM3
FOXC1	PRDM15
FOXC1	ZNF45
FOXC1	ZFP14
FOXC1	ZNF155
FOXC1	ZNF581
FOXC1	ZNF787
FOXC1	ZNF473
FOXC1	ZNF614
FOXC1	PRDM16
FOXC1	MEF2D
FOXC1	OSR1
FOXC1	MEIS1
FOXC1	ZKSCAN7
FOXC1	RBAK
FOXC1	ZNF711
FOXC1	PRDM14
FOXC1	ZNF16
FOXC1	ZNF462
FOXC1	ZNF214
FOXC1	ZNF215
FOXC1	ZNF343
FOXC1	TBX6
FOXC1	MSGN1
FOXC1	TCF7L1
FOXC1	ZNF547
FOXC1	ZNF304
FOXC1	ZNF773
FOXC1	ZNF551
FOXC1	ZNF256
FOXC1	ZSCAN1
FOXC1	ZNF117
FOXC1	ZIC1
FOXC1	FEZF2
FOXC1	KLF10
FOXC1	ZNF689
FOXC1	ZIC3
FOXC1	PPARG
FOXC1	ZNF19
FOXC1	SMAD6
FOXC1	ZSCAN23
FOXC1	ISL2
FOXC1	ZNF235
FOXC1	ZNF583
FOXC1	ZBTB7B
FOXC1	ZSCAN21
FOXC1	ZNF333
FOXC1	ZNF251
FOXC1	ZNF250
FOXC1	ZNF585A
FOXC1	ZNF382
FOXC1	ZNF613
FOXC1	ZNF563
FOXC1	ZNF653
FOXC1	BCL6B
FOXC1	TAL1
FOXC1	LHX8
FOXC1	GFI1
FOXC1	ZNF281
FOXC1	ZNF496
FOXC1	LMX1A
FOXC1	REL
FOXC1	ZNF514
FOXC1	FEV
FOXC1	EOMES
FOXC1	HESX1
FOXC1	ZNF502
FOXC1	KLF15
FOXC1	PRDM9
FOXC1	SOX17
FOXC1	OSR2
FOXC1	ZNF22
FOXC1	ZNF319
FOXC1	ATMIN
FOXC1	ZNF3
FOXC1	ZNF407
FOXC1	ZNF592
FOXC1	MESP1
FOXC1	ZBTB39
FOXC1	RUNX1
FOXC1	ZNF91
FOXC1	ZNF646
FOXC1	ZNF267
FOXC1	ZNF641
FOXC1	ZNF524
FOXC1	ZNF701
FOXC1	ZNF83
FOXC1	ZNF526
FOXC1	ZNF582
FOXC1	ZFP28
FOXC1	ZNF577
FOXC1	ZNF558
FOXC1	ZNF560
FOXC1	ZNF443
FOXC1	E4F1
FOXC1	ZNF597
FOXC1	ZNF25
FOXC1	ZNF396
FOXC1	KLF13
FOXC1	ZSCAN32
FOXC1	ZNF556
FOXC1	ZNF296
FOXC1	SP7
FOXC1	OTP
FOXC1	ZNF280A
FOXC1	ZNF57
FOXC1	ZNF30
FOXC1	ZNF561
FOXC1	PITX2
FOXC1	ZNF217
FOXC1	ZNF467
FOXC1	ZFX
FOXC1	ZNF439
FOXC1	ZNF440
FOXC1	ZNF131
FOXC1	HOXC4
FOXC1	FOS
FOXC1	ZNF182
FOXC1	ZNF584
FOXC1	ZNF565
FOXC1	ETV5
FOXC1	KLF11
FOXC1	ZBTB5
FOXC1	ZNF239
FOXC1	ZBTB4
FOXC1	ZNF431
FOXC1	ZBTB21
FOXC1	ZNF471
FOXC1	ZNF680
FOXC1	HOXB9
FOXC1	KLF7
FOXC1	ZNF408
FOXC1	GLIS1
FOXC1	ZNF80
FOXC1	TBX5
FOXC1	ZNF596
FOXC1	SP3
FOXC1	ZNF624
FOXC1	KLF14
FOXC1	ZNF497
FOXC1	PROP1
FOXC1	ZNF417
FOXC1	ISX
FOXC1	ZNF490
FOXC1	ZNF699
FOXC1	ZNF483
FOXC1	REST
FOXC1	ZNF654
FOXC1	ZNF507
FOXC1	HNF4A
FOXC1	ZNF366
FOXC1	ZNF491
FOXC1	ZNF436
FOXC1	HIC1
FOXC1	ZBTB33
FOXC1	UNCX
FOXC1	ZNF41
FOXC1	ALX1
FOXC1	HKR1
FOXC1	ZNF18
FOXC1	ZNF575
FOXC1	HOXD8
FOXC1	ZNF726
FOXC1	ZNF518B
FOXC1	ZFP42
FOXC1	EGR3
FOXC1	ZNF513
FOXC1	ZNF114
FOXC1	FOXP1
FOXC1	ZNF77
FOXC1	ZNF720
FOXC1	ZNF572
FOXC1	ZNF101
FOXC1	ZNF687
FOXC1	ZNF580
FOXC1	NKX2-6
FOXC1	ZNF784
FOXC1	ZNF579
FOXC1	ZFP3
FOXC1	ZNF7
FOXC1	ZNF227
FOXC1	ZNF554
FOXC1	ZNF274
FOXC1	MEOX1
FOXC1	ZNF776
FOXC1	ETV4
FOXC1	ZNF671
FOXC1	ZSCAN4
FOXC1	ZNF620
FOXC1	ZNF611
FOXC1	ZNF543
FOXC1	ZKSCAN5
FOXC1	ZKSCAN1
FOXC1	ZBTB2
FOXC1	SOX2
FOXC1	ZBTB7A
FOXC1	ZNF771
FOXC1	ZNF48
FOXC1	ZNF354C
FOXC1	ZNF610
FOXC1	ZNF540
FOXC1	ZNF660
FOXC1	HOXA3
FOXC1	ZNF569
FOXC1	ZNF836
FOXC1	PGR
FOXC1	ZNF335
FOXC1	PLAG1
FOXC1	ZNF639
FOXC1	NR2F1
FOXC1	ZBTB11
FOXC1	MYNN
FOXC1	ZNF454
FOXC1	FOXC2
FOXC1	PEG3
FOXC1	ZFPM1
FOXC1	ZNF121
FOXC1	ZNF354B
FOXC1	ZNF283
FOXC1	ZFP41
FOXC1	ZNF534
FOXC1	NKX2-5
FOXC1	ZNF71
FOXC1	ZNF696
FOXC1	ZBTB7C
FOXC1	ZNF37A
FOXC1	ZNF662
FOXC1	SP1
FOXC1	ZSCAN30
FOXC1	ZNF85
FOXC1	ZNF775
FOXC1	WT1
FOXC1	ZNF84
FOXC1	ZNF570
FOXC1	ZNF397
FOXC1	IKZF1
FOXC1	ZKSCAN2
FOXC1	ZNF789
FOXC1	RARB
FOXC1	ZSCAN22
FOXC1	ZNF92
FOXC1	ALX4
FOXC1	ZKSCAN8
FOXC1	ZNF530
FOXC1	SMAD3
FOXC1	ZNF470
FOXC1	ZNF285
FOXC1	ZNF571
FOXC1	ZNF26
FOXC1	ZNF479
FOXC1	ZNF599
FOXC1	ZNF749
FOXC1	ZNF677
FOXC1	GATA4
FOXC1	ZNF568
FOXC1	RAX
FOXC1	ZNF555
FOXC1	ZNF486
FOXC1	ZNF20
FOXC1	ZNF226
FOXC1	ZNF644
FOXC1	ZNF112
FOXC1	ZNF354A
FOXC1	ZNF664
FOXC1	ZNF394
FOXC1	ZNF224
FOXC1	ZNF324B
FOXC1	ZNF548
FOXC1	ZNF202
FOXC1	ZNF576
FOXC1	HIF1A
FOXC1	ZBTB16
FOXC1	ZNF532
FOXC1	HEY1
FOXC1	GZF1
FOXC1	ZNF420
FOXC1	BCL11A
FOXC1	ZBTB49
FOXC1	ZNF444
FOXC1	ZFP91
FOXC1	ZNF70
FOXC1	ZNF449
FOXC1	PRDM8
FOXC1	ZNF433
FOXC1	ZNF546
FOXC1	MYB
FOXC1	ZNF564
FOXC1	ZNF383
FOXC1	ZNF573
FOXC1	TCF7
FOXC1	ZNF14
FOXC1	ZNF823
FOXC1	ZNF124
FOXC1	SP6
FOXC1	ZNF621
FOXC1	MEF2C
FOXC1	ZNF81
FOXC1	ZNF772
FOXC1	ZNF695
FOXC1	ZNF34
FOXC1	SMAD4
FOXC1	SOX18
FOXC1	ZNF93
FOXC1	ZNF189
FOXC1	MESP2
FOXC1	ZNF669
FOXC1	ZNF791
FOXC1	HMGB1
FOXC1	ZNF107
FOXC1	ZFP30
FOXC1	ZNF606
FOXC1	HOXA9
FOXC1	ZNF648
FOXC1	ZNF136
FOXC1	ZNF341
FOXC1	IKZF3
FOXC1	GFI1B
FOXC1	ZNF600
FOXC1	GLI4
FOXC1	ZNF69
FOXC1	ZSCAN31
FOXC1	ZNF2
FOXC1	ZNF587
FOXC1	GATA2
FOXC1	ZNF197
FOXC1	ZNF774
FOXC1	MEF2A
FOXC1	ZBTB45
FOXC1	ZNF589
FOXC1	PLAGL1
FOXC1	NKX2-1
FOXC1	GABPA
FOXC1	ZNF649
FOXC1	ZNF43
FOXC1	ZNF736
FOXC1	ZNF607
FOXC1	ZNF512
FOXC1	LMX1B
FOXC1	ZNF536
FOXC1	ZNF140
FOXC1	ZNF44
FOXC1	ZNF770
FOXC1	ZNF74
FOXC1	ZNF790
FOXC1	ZNF708
FOXC1	ZNF254
FOXC1	ZBTB14
FOXC1	BCL11B
FOXC1	ZNF23
FOXC1	ZNF248
FOXC1	ZNF816
FOXC1	ZNF98
FOXC1	ZNF441
FOXC1	ELK4
FOXC1	ZNF329
FOXC1	ZNF100
FOXC1	ZNF429
FOXC1	ZNF781
FOXC1	ARNT
FOXC1	ZNF707
FOXC1	ZXDA
FOXC1	ZBTB18
FOXC1	PRDM10
FOXC1	ZSCAN5B
FOXC1	ZNF574
FOXC1	ZNF705A
FOXC1	ZNF33B
FOXC1	HAND2
FOXC1	ZNF675
FOXC1	ZNF808
FOXC1	ZNF517
FOXC1	DMBX1
FOXC1	HOXA4
FOXC1	ETS2
FOXC1	ZNF460
FOXC1	ZNF280B
FOXC1	ZNF528
FOXC1	ZNF148
FOXC1	ZNF567
FOXC1	SOX10
FOXC1	ZNF219
FOXC1	ZSCAN12
FOXC1	ZNF627
FOXC1	ZFP2
FOXC1	GLI2
FOXC1	ZNF384
FOXC1	ZNF438
FOXC1	ZNF266
FOXC1	ZNF652
FOXC1	ZNF485
FOXC1	ZNF521
FOXC1	HOXB1
FOXC1	SOX15
FOXC1	ZNF670
FOXC1	LHX9
FOXC1	ZBTB41
FOXC1	ZBTB37
FOXC1	POU2F1
FOXC1	ETV3
FOXC1	HEY2
FOXC1	IKZF5
FOXC1	PRDM13
FOXC1	ZNF292
FOXC1	ALX3
FOXC1	PITX3
FOXC1	LBX1
FOXC1	TLX1
FOXC1	SOX3
FOXC1	ZNF75D
FOXC1	ZNF280C
FOXC1	ZNF831
FOXC1	JUN
FOXC1	RHOXF2
FOXC1	RHOXF2B
FOXC1	CDC5L
FOXC1	LHX3
FOXC1	KLF17
FOXC1	PRRX2
FOXC1	ESX1
FOXC1	ZNF684
FOXC1	ZFP69
FOXC1	RLF
FOXC1	MTF1
FOXC1	ZNF79
FOXC1	ZNF362
FOXC1	ZBTB34
FOXC1	ZBTB43
FOXC1	ZBTB8A
FOXC1	LHX2
FOXC1	ZBTB26
FOXC1	ZBTB6
FOXC1	ZNF76
FOXC1	ZFP37
FOXC1	ZNF32
FOXC1	ZNF33A
FOXC1	KLF4
FOXC1	ZXDB
FOXC1	PBX2
FOXC1	ZNF367
FOXC1	SP5
FOXC1	PAX7
FOXC1	ZNF484
FOXC1	ZBTB12
FOXC1	ZBTB40
FOXC1	ZBTB17
FOXC1	FOXS1
FOXC1	ZNF549
FOXC1	ZSCAN5C
FOXC1	ZIC2
FOXC1	DPRX
FOXC1	GATA1
FOXC1	ZNF615
FOXC1	SP2
FOXC1	ZNF157
FOXC1	KLF9
FOXC1	ZNF311
FOXC1	ZKSCAN4
FOXC1	ZSCAN16
FOXC1	ZNF165
FOXC1	ZNF658
FOXC1	KLF12
FOXC1	ZNF133
FOXC1	ZBTB48
FOXC1	KLF5
FOXC1	ZFAT
FOXC1	ZNF425
FOXC1	ARX
FOXC1	PAX6
FOXC1	GATA3
FOXC1	HIVEP1
FOXC1	ZNF827
FOXC1	TFAP2A
FOXC1	RREB1
FOXC1	ZNF763
FOXC1	ZNF768
FOXC1	IRF4
FOXC1	PDX1
FOXC1	GTF3A
FOXC1	SHOX
FOXC1	GLIS3
FOXC1	MSX1
FOXC1	SRY
FOXC1	ZNF860
FOXC1	ZNF841
FOXC1	TBR1
FOXC1	ZXDC
FOXC1	ZNF552
FOXC1	ZSCAN5A
FOXC1	ZNF628
FOXC1	ZNF320
FOXC1	ZNF233
FOXC1	ZNF222
FOXC1	PAX3
FOXC1	ZNF566
FOXC1	ZNF493
FOXC1	ZNF605
FOXC1	HOXD13
FOXC1	ETS1
FOXC1	ZFP1
FOXC1	ZNF559
FOXC1	ZNF414
FOXC1	NR2F2
FOXC1	LHX6
FOXC1	ZNF358
FOXC1	RARG
FOXC1	ZBTB1
FOXC1	ZBTB3
FOXC1	SP9
FOXC1	ZNF785
FOXC1	ZNF169
FOXC1	ZNF488
FOXC1	TRPS1
FOXC1	ZNF287
FOXC1	GLI3
FOXC1	ZNF501
FOXC1	ZNF35
FOXC1	ZNF445
FOXC1	ZNF418
FOXC1	ZNF586
FOXC1	ZNF134
FOXC1	ZNF813
FOXC1	ZNF765
FOXC1	ZNF665
FOXC1	ZNF143
FOXC1	ZNF213
FOXC1	ZSCAN29
FOXC1	ZNF691
FOXC1	ZNF99
FOXC1	ZNF676
FOXC1	ZNF208
FOXC1	ZNF682
FOXC1	ZNF891
FOXC1	ZNF709
FOXC1	ZNF846
FOXC1	ZFP90
FOXC1	AEBP2
FOXC1	ERG
FOXC1	ZNF195
FOXC1	ZNF594
FOXC1	ZNF705D
FOXC1	ZNF705B
FOXC1	ZNF705G
FOXC1	ZNF681
FOXC1	ZFPM2
FOXC1	ETV2
FOXC1	HIC2
FOXC1	ZNF792
FOXC1	ETV1
FOXC1	ZNF12
FOXC1	FOXP2
FOXC1	ZNF630
FOXC1	ZBTB10
FOXC1	CREB1
FOXC1	ZNF845
FOXC1	ZNF487
FOXC1	ZNF419
FOXC1	YY2
FOXC1	ZNF852
FOXC1	ZNF527
FOXC1	ZNF302
FOXC1	ZNF692
FOXC1	ZNF780B
FOXC1	ZNF844
FOXC1	ZNF146
FOXC1	ZNF587B
FOXC1	ZNF506
FOXC1	ZNF655
FOXC1	ZNF716
FOXC1	ZNF625
FOXC1	ZNF516
FOXC1	MECP2
FOXC1	ZNF200
FOXC1	ZNF737
FOXC1	ZNF793
FOXC1	ZNF697
FOXC1	ZNF300
FOXC1	ZNF28
FOXC1	SHOX2
FOXC1	ZNF142
FOXC1	SATB1
FOXC1	ZFP69B
FOXC1	FLI1
FOXC1	ZNF234
FOXC1	ZNF780A
FOXC1	DRGX
FOXC1	ZNF223
FOXC1	ZNF469
FOXC1	ZNF668
FOXC1	ZSCAN9
FOXC1	ZBTB22
FOXC1	ZNF347
FOXC1	ZNF778
FOXC1	ZNF837
FOXC1	PBX1
FOXC1	ZNF160
FOXC1	ZNF880
FOXC1	ZBTB38
FOXC1	ZNF410
FOXC1	ZNF138
FOXC1	SP8
FOXC1	ZBTB42
FOXC1	ZNF230
FOXC1	ZNF740
FOXC1	ZNF717
FOXC1	ZNF766
FOXC1	ZSCAN2
FOXC1	IKZF2
FOXC1	ZNF90
FOXC1	ZNF814
FOXC1	ZNF562
FOXC1	ZNF783
FOXC1	ZNF284
FOXC1	ZNF799
FOXC1	ZNF275
FOXC1	ZNF619
FOXC1	FEZF1
FOXC1	ZNF805
FOXC1	ZNF492
FOXC1	ZNF879
FOXC1	ZNF177
FOXC1	ZNF732
FOXC1	ZNF276
FOXC1	SEBOX
FOXC1	ZNF713
FOXC1	REPIN1
FOXC1	KLF8
FOXC1	ZNF480
FOXC1	ZNF786
FOXC1	ZNF525
FOXC1	ZFP57
FOXC1	ZNF273
FOXC1	ZNF322
FOXC1	ZBTB20
FOXC1	ZNF782
FOXC1	NOBOX
FOXC1	RXRA
FOXC1	KLF6
FOXC1	ZNF398
FOXC1	ZNF181
FOXC1	ZNF154
FOXC1	ZNF672
FOXC1	ZNF550
FOXC1	ZFP62
FOXC1	ZNF721
FOXC1	ZNF674
FOXC1	ZNF829
FOXC1	ZNF260
FOXC1	ETV3L
FOXC1	ZNF345
FOXC1	ZFP82
FOXC1	ZBTB44
FOXC1	ZNF585B
FOXC1	ZIC4
FOXC1	ZNF595
FOXC1	ZNF678
FOXC1	ZNF135
FOXC1	SMAD5
FOXC1	NKRF
FOXC1	ZNF835
FOXC1	TCF7L2
FOXC1	EGR4
FOXC1	ZNF878
FOXC1	ZNF727
FOXC1	HOPX
FOXC1	RAX2
FOXC1	MEIS2
FOXC1	ZNF853
FOXC1	ZFP91-CNTF
FOXC1	ZNF865
FOXC1	ZNF286A
FOXC1	ZNF578
FOXC1	ZNF75A
FOXC1	ZNF286B
FOXC1	ZNF66
FOXC1	ZFP92
FOXC1	VEZF1
FOXC1	ZNF519
FOXC1	ZNF850
FOXC1	ZNF529
FOXC1	NFIC
FOXC1	ZNF404
FOXC1	ZNF229
FOXC1	ZNF461
FOXC1	ZNF253
FOXC1	ZNF714
FOXC1	ZNF729
FOXC1	ZNF626
FOXC1	ZSCAN18
FOXC1	ZNF257
FOXC1	ZNF616
FOXC1	ZNF728
FOXC1	ZNF17
FOXC1	ZNF446
FOXC1	ZIK1
FOXC1	ZNF788
ESRRB	TFAP2C
ESRRB	MZF1
ESRRB	SALL4
ESRRB	ZNF263
ESRRB	ZNF205
ESRRB	CRX
ESRRB	PRDM4
ESRRB	GLI1
ESRRB	NANOG
ESRRB	BCL6
ESRRB	EGR1
ESRRB	EGR2
ESRRB	SOX9
ESRRB	SIX1
ESRRB	KLF2
ESRRB	FOXA1
ESRRB	ZSCAN10
ESRRB	TBX3
ESRRB	POU5F1
ESRRB	KLF3
ESRRB	SMAD2
ESRRB	YY1
ESRRB	ZNF629
ESRRB	TFCP2L1
ESRRB	EPAS1
ESRRB	CTCF
ESRRB	STAT3
ESRRB	MECOM
ESRRB	PRDM5
ESRRB	KLF1
ESRRB	ARNTL2
ESRRB	ASCL1
ESRRB	ZIC5
ESRRB	JDP2
ESRRB	NCOR1
ESRRB	GATA6
ESRRB	PRDM16
ESRRB	SETDB1
ESRRB	PRDM14
ESRRB	TCF7L1
ESRRB	ZSCAN1
ESRRB	ZIC1
ESRRB	ZIC3
ESRRB	ZBTB7B
ESRRB	GFI1
ESRRB	ZNF281
ESRRB	EOMES
ESRRB	PRDM9
ESRRB	RUNX1
ESRRB	GBX2
ESRRB	KLF13
ESRRB	ZNF296
ESRRB	ZNF217
ESRRB	ZFX
ESRRB	ZNF131
ESRRB	FOS
ESRRB	KLF7
ESRRB	GLIS1
ESRRB	SP3
ESRRB	ELF5
ESRRB	REST
ESRRB	EVX2
ESRRB	HNF4A
ESRRB	ZNF436
ESRRB	TFE3
ESRRB	ZBTB33
ESRRB	ZNF518B
ESRRB	ZFP42
ESRRB	ZNF114
ESRRB	NCOA1
ESRRB	ZSCAN4
ESRRB	SOX2
ESRRB	ZNF354C
ESRRB	ZNF610
ESRRB	ZNF569
ESRRB	PEG3
ESRRB	ZFP41
ESRRB	ZNF534
ESRRB	POU3F2
ESRRB	SP1
ESRRB	WT1
ESRRB	IKZF1
ESRRB	NR4A3
ESRRB	GATA4
ESRRB	ATF4
ESRRB	ZNF112
ESRRB	HIF1A
ESRRB	ZNF532
ESRRB	RERE
ESRRB	FOXM1
ESRRB	RUNX3
ESRRB	OTX2
ESRRB	NR4A2
ESRRB	IKZF3
ESRRB	GATA2
ESRRB	GABPA
ESRRB	ZNF44
ESRRB	ZBTB14
ESRRB	ZNF98
ESRRB	ARNT
ESRRB	PRDM10
ESRRB	ETS2
ESRRB	NR4A1
ESRRB	ZNF148
ESRRB	ZNF219
ESRRB	GLI2
ESRRB	HOXB1
ESRRB	SOX15
ESRRB	MIXL1
ESRRB	NR5A2
ESRRB	PRDM1
ESRRB	SOX3
ESRRB	FOXD3
ESRRB	RUNX2
ESRRB	KLF17
ESRRB	NR5A1
ESRRB	KLF4
ESRRB	ZIC2
ESRRB	KLF9
ESRRB	KLF5
ESRRB	NR0B1
ESRRB	PAX6
ESRRB	GATA3
ESRRB	ZNF763
ESRRB	CDX2
ESRRB	GTF3A
ESRRB	SRY
ESRRB	ARNTL
ESRRB	ETS1
ESRRB	ZFP1
ESRRB	ZNF488
ESRRB	GLI3
ESRRB	ZNF501
ESRRB	HNF4G
ESRRB	AEBP2
ESRRB	NCOR2
ESRRB	ZNF200
ESRRB	ZNF300
ESRRB	ZNF160
ESRRB	SP8
ESRRB	KLF8
ESRRB	ZFP57
ESRRB	EVX1
ESRRB	ZIC4
ESRRB	NKRF
NFIB	NR3C1
NFIB	EGR1
NFIB	FOXA1
NFIB	YY1
NFIB	SRF
NFIB	NFATC3
NFIB	FOXP1
NFIB	PGR
NFIB	PLAG1
NFIB	SP1
NFIB	FOXE3
NFIB	FOXM1
NFIB	MEF2A
NFIB	PRDM10
NFIB	PAX6
NFIB	TBR1
NFIB	GLI3
NFIB	ZNF469
NFIB	NFIC
IRF4	SPI1
IRF4	BCL6
IRF4	BATF3
IRF4	RORA
IRF4	ATF2
IRF4	STAT3
IRF4	IRF8
IRF4	BATF
IRF4	STAT5B
IRF4	STAT6
IRF4	FOS
IRF4	FOXP4
IRF4	STAT2
IRF4	FOXP1
IRF4	RORC
IRF4	FOXO3
IRF4	STAT5A
IRF4	FOXM1
IRF4	ATF3
IRF4	GATA2
IRF4	STAT4
IRF4	STAT1
IRF4	PRDM1
IRF4	FOXE1
IRF4	FOXP3
IRF4	GATA1
IRF4	GATA3
IRF4	FOXO1
IRF4	FOXC1
IRF4	NFATC2
IRF4	FOXP2
IRF4	SPIB
CDX2	TBX21
CDX2	ESR1
CDX2	DLX5
CDX2	NFKB1
CDX2	GLI1
CDX2	ISL1
CDX2	HAND1
CDX2	EGR1
CDX2	EGR2
CDX2	KLF2
CDX2	RARA
CDX2	LHX1
CDX2	HNF1A
CDX2	TBX3
CDX2	POU5F1
CDX2	ATF1
CDX2	SMAD2
CDX2	YY1
CDX2	CTCF
CDX2	MECOM
CDX2	CREM
CDX2	SETDB1
CDX2	MEIS1
CDX2	PRDM14
CDX2	TBX6
CDX2	MSGN1
CDX2	ZIC1
CDX2	ZIC3
CDX2	PPARG
CDX2	PKNOX1
CDX2	LMX1A
CDX2	EOMES
CDX2	HESX1
CDX2	ZNF296
CDX2	ZFX
CDX2	TBX5
CDX2	ISX
CDX2	ZFP42
CDX2	ZSCAN4
CDX2	PGR
CDX2	SP1
CDX2	WT1
CDX2	IRX3
CDX2	RARB
CDX2	ALX4
CDX2	SMAD3
CDX2	HMX2
CDX2	NR3C2
CDX2	SMAD4
CDX2	MESP2
CDX2	RBPJ
CDX2	NKX2-1
CDX2	PRDM10
CDX2	GLI2
CDX2	TBX19
CDX2	ALX3
CDX2	LBX1
CDX2	ESX1
CDX2	POU3F4
CDX2	KLF4
CDX2	AR
CDX2	PBX2
CDX2	FOXE1
CDX2	PTF1A
CDX2	NKX2-2
CDX2	KLF5
CDX2	NR0B1
CDX2	PAX6
CDX2	ESRRB
CDX2	POU5F1B
CDX2	NR2F2
CDX2	GLI3
CDX2	RELA
CDX2	CREB1
CDX2	DLX3
CDX2	PBX1
CDX2	ZNF410
CDX2	ZFP57
CDX2	NOBOX
CDX2	KLF6
CDX2	NR6A1
CDX2	VDR
PDX1	NFE2L3
PDX1	ESR1
PDX1	MAZ
PDX1	NFKB1
PDX1	GLI1
PDX1	ISL1
PDX1	NR3C1
PDX1	HES1
PDX1	EGR1
PDX1	DLX4
PDX1	FOXA1
PDX1	PBX4
PDX1	NR1H2
PDX1	NR0B2
PDX1	SMARCC1
PDX1	POU5F1
PDX1	PPARA
PDX1	TCF3
PDX1	CTCF
PDX1	STAT3
PDX1	LEF1
PDX1	GATA6
PDX1	MEIS1
PDX1	SETBP1
PDX1	TCF7L1
PDX1	PPARG
PDX1	PKNOX1
PDX1	STAT5B
PDX1	LMX1A
PDX1	NEUROD1
PDX1	NKX6-1
PDX1	ATOH1
PDX1	SP7
PDX1	FOXA3
PDX1	IRX2
PDX1	KLF11
PDX1	HNF4A
PDX1	ARID1A
PDX1	SOX2
PDX1	ZBTB7A
PDX1	NR2F1
PDX1	MAFA
PDX1	FOXK1
PDX1	SP1
PDX1	WT1
PDX1	IRX3
PDX1	SMAD3
PDX1	GATA4
PDX1	FOXE3
PDX1	NR1I2
PDX1	HEY1
PDX1	FOXG1
PDX1	FOXO3
PDX1	PAX4
PDX1	TCF7
PDX1	STAT5A
PDX1	RBPJL
PDX1	SMAD4
PDX1	FOXM1
PDX1	MESP2
PDX1	HELT
PDX1	ESR2
PDX1	ATF3
PDX1	RBPJ
PDX1	PLAGL1
PDX1	PRDM10
PDX1	NR4A1
PDX1	NFE2L1
PDX1	MIXL1
PDX1	NR5A2
PDX1	NKX6-2
PDX1	JUN
PDX1	HEYL
PDX1	POU3F4
PDX1	PBX3
PDX1	NR5A1
PDX1	ATOH7
PDX1	FOXO4
PDX1	KLF4
PDX1	PBX2
PDX1	PAX7
PDX1	FOXP3
PDX1	PTF1A
PDX1	NKX2-2
PDX1	PAX6
PDX1	FOXO1
PDX1	FOXC1
PDX1	GLIS3
PDX1	PAX3
PDX1	HOXD13
PDX1	TFAP2B
PDX1	GLI3
PDX1	ETV6
PDX1	HMX1
PDX1	CREB1
PDX1	ZNF655
PDX1	PAX2
PDX1	PBX1
PDX1	KLF6
PDX1	TFAM
PDX1	TCF7L2
PDX1	VDR
PDX1	MEIS3
PDX1	MEIS2
GTF3A	ESRRA
GTF3A	MEF2B
GTF3A	FOXJ2
GTF3A	ESR1
GTF3A	MYBL2
GTF3A	CAPN15
GTF3A	TOX3
GTF3A	GABPB1
GTF3A	TADA2A
GTF3A	FOXN1
GTF3A	NFKB1
GTF3A	NANOG
GTF3A	TFEB
GTF3A	NR3C1
GTF3A	NFYB
GTF3A	MYOG
GTF3A	TWIST1
GTF3A	MYOD1
GTF3A	FOXA1
GTF3A	JUND
GTF3A	GATA5
GTF3A	NR1H2
GTF3A	RARA
GTF3A	SMARCC1
GTF3A	FOXF2
GTF3A	FOXN3
GTF3A	FOXF1
GTF3A	TOX4
GTF3A	HSF4
GTF3A	ATF2
GTF3A	THRA
GTF3A	SUB1
GTF3A	SRF
GTF3A	SMARCC2
GTF3A	GATA6
GTF3A	TP53
GTF3A	MEF2D
GTF3A	SSRP1
